date,zone,temp_celsius
2/10/2020 12:00,Colombo,33.12155
2/10/2020 12:00,Dehiwala,33.12155
2/10/2020 12:00,Homagama,32.79831
2/10/2020 12:00,Kaduwela,33.055145
2/10/2020 12:00,Kesbewa,32.38327
2/10/2020 12:00,Kolonnawa,33.12155
2/10/2020 12:00,Maharagama,33.12155
2/10/2020 12:00,Moratuwa,32.38327
2/10/2020 12:00,Padukka,31.574677
2/10/2020 12:00,Ratmalana,32.38327
2/10/2020 12:00,Seethawaka,32.324677
2/10/2020 12:00,Sri Jayawardanapura Kotte,33.12155
2/10/2020 12:00,Thimbirigasyaya,33.12155
2/11/2020 12:00,Colombo,33.392
2/11/2020 12:00,Dehiwala,33.392
2/11/2020 12:00,Homagama,32.913483
2/11/2020 12:00,Kaduwela,33.253326
2/11/2020 12:00,Kesbewa,32.517
2/11/2020 12:00,Kolonnawa,33.392
2/11/2020 12:00,Maharagama,33.392
2/11/2020 12:00,Moratuwa,32.517
2/11/2020 12:00,Padukka,31.56485
2/11/2020 12:00,Ratmalana,32.517
2/11/2020 12:00,Seethawaka,32.478912
2/11/2020 12:00,Sri Jayawardanapura Kotte,33.392
2/11/2020 12:00,Thimbirigasyaya,33.392
2/12/2020 12:00,Colombo,29.994537
2/12/2020 12:00,Dehiwala,29.994537
2/12/2020 12:00,Homagama,29.33731
2/12/2020 12:00,Kaduwela,29.523834
2/12/2020 12:00,Kesbewa,29.475006
2/12/2020 12:00,Kolonnawa,29.994537
2/12/2020 12:00,Maharagama,29.994537
2/12/2020 12:00,Moratuwa,29.475006
2/12/2020 12:00,Padukka,28.207428
2/12/2020 12:00,Ratmalana,29.475006
2/12/2020 12:00,Seethawaka,28.699615
2/12/2020 12:00,Sri Jayawardanapura Kotte,29.994537
2/12/2020 12:00,Thimbirigasyaya,29.994537
2/13/2020 12:00,Colombo,32.783844
2/13/2020 12:00,Dehiwala,32.783844
2/13/2020 12:00,Homagama,31.601227
2/13/2020 12:00,Kaduwela,32.065094
2/13/2020 12:00,Kesbewa,31.72525
2/13/2020 12:00,Kolonnawa,32.783844
2/13/2020 12:00,Maharagama,32.783844
2/13/2020 12:00,Moratuwa,31.72525
2/13/2020 12:00,Padukka,29.610992
2/13/2020 12:00,Ratmalana,31.72525
2/13/2020 12:00,Seethawaka,30.684235
2/13/2020 12:00,Sri Jayawardanapura Kotte,32.783844
2/13/2020 12:00,Thimbirigasyaya,32.783844
2/14/2020 12:00,Colombo,28.44217
2/14/2020 12:00,Dehiwala,28.44217
2/14/2020 12:00,Homagama,27.889435
2/14/2020 12:00,Kaduwela,28.082794
2/14/2020 12:00,Kesbewa,27.955841
2/14/2020 12:00,Kolonnawa,28.44217
2/14/2020 12:00,Maharagama,28.44217
2/14/2020 12:00,Moratuwa,27.955841
2/14/2020 12:00,Padukka,26.732208
2/14/2020 12:00,Ratmalana,27.955841
2/14/2020 12:00,Seethawaka,27.252716
2/14/2020 12:00,Sri Jayawardanapura Kotte,28.44217
2/14/2020 12:00,Thimbirigasyaya,28.44217
2/15/2020 12:00,Colombo,29.23111
2/15/2020 12:00,Dehiwala,29.23111
2/15/2020 12:00,Homagama,28.687164
2/15/2020 12:00,Kaduwela,28.96939
2/15/2020 12:00,Kesbewa,28.643219
2/15/2020 12:00,Kolonnawa,29.23111
2/15/2020 12:00,Maharagama,29.23111
2/15/2020 12:00,Moratuwa,28.643219
2/15/2020 12:00,Padukka,27.60025
2/15/2020 12:00,Ratmalana,28.643219
2/15/2020 12:00,Seethawaka,28.277008
2/15/2020 12:00,Sri Jayawardanapura Kotte,29.23111
2/15/2020 12:00,Thimbirigasyaya,29.23111
2/16/2020 12:00,Colombo,29.813385
2/16/2020 12:00,Dehiwala,29.813385
2/16/2020 12:00,Homagama,29.683502
2/16/2020 12:00,Kaduwela,30.008698
2/16/2020 12:00,Kesbewa,29.39737
2/16/2020 12:00,Kolonnawa,29.813385
2/16/2020 12:00,Maharagama,29.813385
2/16/2020 12:00,Moratuwa,29.39737
2/16/2020 12:00,Padukka,29.346588
2/16/2020 12:00,Ratmalana,29.39737
2/16/2020 12:00,Seethawaka,29.957916
2/16/2020 12:00,Sri Jayawardanapura Kotte,29.813385
2/16/2020 12:00,Thimbirigasyaya,29.813385
2/17/2020 12:00,Colombo,33.092926
2/17/2020 12:00,Dehiwala,33.092926
2/17/2020 12:00,Homagama,32.302887
2/17/2020 12:00,Kaduwela,32.784332
2/17/2020 12:00,Kesbewa,32.10269
2/17/2020 12:00,Kolonnawa,33.092926
2/17/2020 12:00,Maharagama,33.092926
2/17/2020 12:00,Moratuwa,32.10269
2/17/2020 12:00,Padukka,31.082184
2/17/2020 12:00,Ratmalana,32.10269
2/17/2020 12:00,Seethawaka,31.972809
2/17/2020 12:00,Sri Jayawardanapura Kotte,33.092926
2/17/2020 12:00,Thimbirigasyaya,33.092926
2/18/2020 12:00,Colombo,32.033844
2/18/2020 12:00,Dehiwala,32.033844
2/18/2020 12:00,Homagama,31.051422
2/18/2020 12:00,Kaduwela,31.578766
2/18/2020 12:00,Kesbewa,30.936188
2/18/2020 12:00,Kolonnawa,32.033844
2/18/2020 12:00,Maharagama,32.033844
2/18/2020 12:00,Moratuwa,30.936188
2/18/2020 12:00,Padukka,29.730133
2/18/2020 12:00,Ratmalana,30.936188
2/18/2020 12:00,Seethawaka,30.72818
2/18/2020 12:00,Sri Jayawardanapura Kotte,32.033844
2/18/2020 12:00,Thimbirigasyaya,32.033844
2/19/2020 12:00,Colombo,32.854523
2/19/2020 12:00,Dehiwala,32.854523
2/19/2020 12:00,Homagama,31.763702
2/19/2020 12:00,Kaduwela,32.297882
2/19/2020 12:00,Kesbewa,31.66507
2/19/2020 12:00,Kolonnawa,32.854523
2/19/2020 12:00,Maharagama,32.854523
2/19/2020 12:00,Moratuwa,31.66507
2/19/2020 12:00,Padukka,30.210968
2/19/2020 12:00,Ratmalana,31.66507
2/19/2020 12:00,Seethawaka,31.282257
2/19/2020 12:00,Sri Jayawardanapura Kotte,32.854523
2/19/2020 12:00,Thimbirigasyaya,32.854523
2/20/2020 12:00,Colombo,32.408478
2/20/2020 12:00,Dehiwala,32.408478
2/20/2020 12:00,Homagama,31.719025
2/20/2020 12:00,Kaduwela,32.086212
2/20/2020 12:00,Kesbewa,31.513947
2/20/2020 12:00,Kolonnawa,32.408478
2/20/2020 12:00,Maharagama,32.408478
2/20/2020 12:00,Moratuwa,31.513947
2/20/2020 12:00,Padukka,30.665314
2/20/2020 12:00,Ratmalana,31.513947
2/20/2020 12:00,Seethawaka,31.439728
2/20/2020 12:00,Sri Jayawardanapura Kotte,32.408478
2/20/2020 12:00,Thimbirigasyaya,32.408478
2/21/2020 12:00,Colombo,32.28653
2/21/2020 12:00,Dehiwala,32.28653
2/21/2020 12:00,Homagama,30.922272
2/21/2020 12:00,Kaduwela,30.950592
2/21/2020 12:00,Kesbewa,31.534576
2/21/2020 12:00,Kolonnawa,32.28653
2/21/2020 12:00,Maharagama,32.28653
2/21/2020 12:00,Moratuwa,31.534576
2/21/2020 12:00,Padukka,28.65274
2/21/2020 12:00,Ratmalana,31.534576
2/21/2020 12:00,Seethawaka,28.84024
2/21/2020 12:00,Sri Jayawardanapura Kotte,32.28653
2/21/2020 12:00,Thimbirigasyaya,32.28653
2/22/2020 12:00,Colombo,29.10196
2/22/2020 12:00,Dehiwala,29.10196
2/22/2020 12:00,Homagama,28.122467
2/22/2020 12:00,Kaduwela,28.3461
2/22/2020 12:00,Kesbewa,28.435944
2/22/2020 12:00,Kolonnawa,29.10196
2/22/2020 12:00,Maharagama,29.10196
2/22/2020 12:00,Moratuwa,28.435944
2/22/2020 12:00,Padukka,26.7211
2/22/2020 12:00,Ratmalana,28.435944
2/22/2020 12:00,Seethawaka,27.169342
2/22/2020 12:00,Sri Jayawardanapura Kotte,29.10196
2/22/2020 12:00,Thimbirigasyaya,29.10196
2/23/2020 12:00,Colombo,32.171783
2/23/2020 12:00,Dehiwala,32.171783
2/23/2020 12:00,Homagama,30.662018
2/23/2020 12:00,Kaduwela,30.964752
2/23/2020 12:00,Kesbewa,31.251862
2/23/2020 12:00,Kolonnawa,32.171783
2/23/2020 12:00,Maharagama,32.171783
2/23/2020 12:00,Moratuwa,31.251862
2/23/2020 12:00,Padukka,28.454987
2/23/2020 12:00,Ratmalana,31.251862
2/23/2020 12:00,Seethawaka,29.115143
2/23/2020 12:00,Sri Jayawardanapura Kotte,32.171783
2/23/2020 12:00,Thimbirigasyaya,32.171783
2/24/2020 12:00,Colombo,31.586456
2/24/2020 12:00,Dehiwala,31.586456
2/24/2020 12:00,Homagama,30.356964
2/24/2020 12:00,Kaduwela,30.811066
2/24/2020 12:00,Kesbewa,30.527863
2/24/2020 12:00,Kolonnawa,31.586456
2/24/2020 12:00,Maharagama,31.586456
2/24/2020 12:00,Moratuwa,30.527863
2/24/2020 12:00,Padukka,28.843292
2/24/2020 12:00,Ratmalana,30.527863
2/24/2020 12:00,Seethawaka,29.659698
2/24/2020 12:00,Sri Jayawardanapura Kotte,31.586456
2/24/2020 12:00,Thimbirigasyaya,31.586456
2/25/2020 12:00,Colombo,31.285187
2/25/2020 12:00,Dehiwala,31.285187
2/25/2020 12:00,Homagama,30.583038
2/25/2020 12:00,Kaduwela,31.097687
2/25/2020 12:00,Kesbewa,30.371124
2/25/2020 12:00,Kolonnawa,31.285187
2/25/2020 12:00,Maharagama,31.285187
2/25/2020 12:00,Moratuwa,30.371124
2/25/2020 12:00,Padukka,29.703156
2/25/2020 12:00,Ratmalana,30.371124
2/25/2020 12:00,Seethawaka,30.637726
2/25/2020 12:00,Sri Jayawardanapura Kotte,31.285187
2/25/2020 12:00,Thimbirigasyaya,31.285187
2/26/2020 12:00,Colombo,30.719757
2/26/2020 12:00,Dehiwala,30.719757
2/26/2020 12:00,Homagama,30.131866
2/26/2020 12:00,Kaduwela,30.645538
2/26/2020 12:00,Kesbewa,29.856476
2/26/2020 12:00,Kolonnawa,30.719757
2/26/2020 12:00,Maharagama,30.719757
2/26/2020 12:00,Moratuwa,29.856476
2/26/2020 12:00,Padukka,29.435577
2/26/2020 12:00,Ratmalana,29.856476
2/26/2020 12:00,Seethawaka,30.381866
2/26/2020 12:00,Sri Jayawardanapura Kotte,30.719757
2/26/2020 12:00,Thimbirigasyaya,30.719757
2/27/2020 12:00,Colombo,33.79898
2/27/2020 12:00,Dehiwala,33.79898
2/27/2020 12:00,Homagama,32.667145
2/27/2020 12:00,Kaduwela,33.234528
2/27/2020 12:00,Kesbewa,32.58023
2/27/2020 12:00,Kolonnawa,33.79898
2/27/2020 12:00,Maharagama,33.79898
2/27/2020 12:00,Moratuwa,32.58023
2/27/2020 12:00,Padukka,31.115387
2/27/2020 12:00,Ratmalana,32.58023
2/27/2020 12:00,Seethawaka,32.13687
2/27/2020 12:00,Sri Jayawardanapura Kotte,33.79898
2/27/2020 12:00,Thimbirigasyaya,33.79898
2/28/2020 12:00,Colombo,33.616608
2/28/2020 12:00,Dehiwala,33.616608
2/28/2020 12:00,Homagama,32.88321
2/28/2020 12:00,Kaduwela,33.520905
2/28/2020 12:00,Kesbewa,32.40567
2/28/2020 12:00,Kolonnawa,33.616608
2/28/2020 12:00,Maharagama,33.616608
2/28/2020 12:00,Moratuwa,32.40567
2/28/2020 12:00,Padukka,31.885162
2/28/2020 12:00,Ratmalana,32.40567
2/28/2020 12:00,Seethawaka,32.969147
2/28/2020 12:00,Sri Jayawardanapura Kotte,33.616608
2/28/2020 12:00,Thimbirigasyaya,33.616608
2/29/2020 12:00,Colombo,29.634918
2/29/2020 12:00,Dehiwala,29.634918
2/29/2020 12:00,Homagama,29.05484
2/29/2020 12:00,Kaduwela,29.355621
2/29/2020 12:00,Kesbewa,29.039215
2/29/2020 12:00,Kolonnawa,29.634918
2/29/2020 12:00,Maharagama,29.634918
2/29/2020 12:00,Moratuwa,29.039215
2/29/2020 12:00,Padukka,28.100739
2/29/2020 12:00,Ratmalana,29.039215
2/29/2020 12:00,Seethawaka,28.67398
2/29/2020 12:00,Sri Jayawardanapura Kotte,29.634918
2/29/2020 12:00,Thimbirigasyaya,29.634918
3/1/2020 12:00,Colombo,31.307404
3/1/2020 12:00,Dehiwala,31.307404
3/1/2020 12:00,Homagama,31.16092
3/1/2020 12:00,Kaduwela,31.674591
3/1/2020 12:00,Kesbewa,30.455841
3/1/2020 12:00,Kolonnawa,31.307404
3/1/2020 12:00,Maharagama,31.307404
3/1/2020 12:00,Moratuwa,30.455841
3/1/2020 12:00,Padukka,30.831818
3/1/2020 12:00,Ratmalana,30.455841
3/1/2020 12:00,Seethawaka,31.804474
3/1/2020 12:00,Sri Jayawardanapura Kotte,31.307404
3/1/2020 12:00,Thimbirigasyaya,31.307404
3/2/2020 12:00,Colombo,30.59964
3/2/2020 12:00,Dehiwala,30.59964
3/2/2020 12:00,Homagama,30.543976
3/2/2020 12:00,Kaduwela,30.9805
3/2/2020 12:00,Kesbewa,29.939484
3/2/2020 12:00,Kolonnawa,30.59964
3/2/2020 12:00,Maharagama,30.59964
3/2/2020 12:00,Moratuwa,29.939484
3/2/2020 12:00,Padukka,30.334015
3/2/2020 12:00,Ratmalana,29.939484
3/2/2020 12:00,Seethawaka,31.195343
3/2/2020 12:00,Sri Jayawardanapura Kotte,30.59964
3/2/2020 12:00,Thimbirigasyaya,30.59964
3/3/2020 12:00,Colombo,30.598053
3/3/2020 12:00,Dehiwala,30.598053
3/3/2020 12:00,Homagama,30.55606
3/3/2020 12:00,Kaduwela,30.992584
3/3/2020 12:00,Kesbewa,29.90274
3/3/2020 12:00,Kolonnawa,30.598053
3/3/2020 12:00,Maharagama,30.598053
3/3/2020 12:00,Moratuwa,29.90274
3/3/2020 12:00,Padukka,30.401764
3/3/2020 12:00,Ratmalana,29.90274
3/3/2020 12:00,Seethawaka,31.28653
3/3/2020 12:00,Sri Jayawardanapura Kotte,30.598053
3/3/2020 12:00,Thimbirigasyaya,30.598053
3/4/2020 12:00,Colombo,31.615265
3/4/2020 12:00,Dehiwala,31.615265
3/4/2020 12:00,Homagama,31.681671
3/4/2020 12:00,Kaduwela,32.04886
3/4/2020 12:00,Kesbewa,30.935577
3/4/2020 12:00,Kolonnawa,31.615265
3/4/2020 12:00,Maharagama,31.615265
3/4/2020 12:00,Moratuwa,30.935577
3/4/2020 12:00,Padukka,31.545929
3/4/2020 12:00,Ratmalana,30.935577
3/4/2020 12:00,Seethawaka,32.34085
3/4/2020 12:00,Sri Jayawardanapura Kotte,31.615265
3/4/2020 12:00,Thimbirigasyaya,31.615265
3/5/2020 12:00,Colombo,30.090546
3/5/2020 12:00,Dehiwala,30.090546
3/5/2020 12:00,Homagama,29.988983
3/5/2020 12:00,Kaduwela,30.207733
3/5/2020 12:00,Kesbewa,29.717499
3/5/2020 12:00,Kolonnawa,30.090546
3/5/2020 12:00,Maharagama,30.090546
3/5/2020 12:00,Moratuwa,29.717499
3/5/2020 12:00,Padukka,29.573944
3/5/2020 12:00,Ratmalana,29.717499
3/5/2020 12:00,Seethawaka,30.113007
3/5/2020 12:00,Sri Jayawardanapura Kotte,30.090546
3/5/2020 12:00,Thimbirigasyaya,30.090546
3/6/2020 12:00,Colombo,30.224152
3/6/2020 12:00,Dehiwala,30.224152
3/6/2020 12:00,Homagama,30.14212
3/6/2020 12:00,Kaduwela,30.192902
3/6/2020 12:00,Kesbewa,30.114777
3/6/2020 12:00,Kolonnawa,30.224152
3/6/2020 12:00,Maharagama,30.224152
3/6/2020 12:00,Moratuwa,30.114777
3/6/2020 12:00,Padukka,29.669464
3/6/2020 12:00,Ratmalana,30.114777
3/6/2020 12:00,Seethawaka,29.840363
3/6/2020 12:00,Sri Jayawardanapura Kotte,30.224152
3/6/2020 12:00,Thimbirigasyaya,30.224152
3/7/2020 12:00,Colombo,30.375885
3/7/2020 12:00,Dehiwala,30.375885
3/7/2020 12:00,Homagama,30.713776
3/7/2020 12:00,Kaduwela,30.88565
3/7/2020 12:00,Kesbewa,30.17862
3/7/2020 12:00,Kolonnawa,30.375885
3/7/2020 12:00,Maharagama,30.375885
3/7/2020 12:00,Moratuwa,30.17862
3/7/2020 12:00,Padukka,30.995026
3/7/2020 12:00,Ratmalana,30.17862
3/7/2020 12:00,Seethawaka,31.371979
3/7/2020 12:00,Sri Jayawardanapura Kotte,30.375885
3/7/2020 12:00,Thimbirigasyaya,30.375885
3/8/2020 12:00,Colombo,30.863312
3/8/2020 12:00,Dehiwala,30.863312
3/8/2020 12:00,Homagama,30.94925
3/8/2020 12:00,Kaduwela,31.341827
3/8/2020 12:00,Kesbewa,30.31839
3/8/2020 12:00,Kolonnawa,30.863312
3/8/2020 12:00,Maharagama,30.863312
3/8/2020 12:00,Moratuwa,30.31839
3/8/2020 12:00,Padukka,30.94925
3/8/2020 12:00,Ratmalana,30.31839
3/8/2020 12:00,Seethawaka,31.767609
3/8/2020 12:00,Sri Jayawardanapura Kotte,30.863312
3/8/2020 12:00,Thimbirigasyaya,30.863312
3/9/2020 12:00,Colombo,30.60379
3/9/2020 12:00,Dehiwala,30.60379
3/9/2020 12:00,Homagama,30.805939
3/9/2020 12:00,Kaduwela,31.187775
3/9/2020 12:00,Kesbewa,30.111603
3/9/2020 12:00,Kolonnawa,30.60379
3/9/2020 12:00,Maharagama,30.60379
3/9/2020 12:00,Moratuwa,30.111603
3/9/2020 12:00,Padukka,30.967072
3/9/2020 12:00,Ratmalana,30.111603
3/9/2020 12:00,Seethawaka,31.751251
3/9/2020 12:00,Sri Jayawardanapura Kotte,30.60379
3/9/2020 12:00,Thimbirigasyaya,30.60379
3/10/2020 12:00,Colombo,30.93045
3/10/2020 12:00,Dehiwala,30.93045
3/10/2020 12:00,Homagama,31.029083
3/10/2020 12:00,Kaduwela,31.463654
3/10/2020 12:00,Kesbewa,30.371857
3/10/2020 12:00,Kolonnawa,30.93045
3/10/2020 12:00,Maharagama,30.93045
3/10/2020 12:00,Moratuwa,30.371857
3/10/2020 12:00,Padukka,31.03299
3/10/2020 12:00,Ratmalana,30.371857
3/10/2020 12:00,Seethawaka,31.921661
3/10/2020 12:00,Sri Jayawardanapura Kotte,30.93045
3/10/2020 12:00,Thimbirigasyaya,30.93045
3/11/2020 12:00,Colombo,30.95401
3/11/2020 12:00,Dehiwala,30.95401
3/11/2020 12:00,Homagama,30.944244
3/11/2020 12:00,Kaduwela,31.350494
3/11/2020 12:00,Kesbewa,30.3544
3/11/2020 12:00,Kolonnawa,30.95401
3/11/2020 12:00,Maharagama,30.95401
3/11/2020 12:00,Moratuwa,30.3544
3/11/2020 12:00,Padukka,30.7919
3/11/2020 12:00,Ratmalana,30.3544
3/11/2020 12:00,Seethawaka,31.639557
3/11/2020 12:00,Sri Jayawardanapura Kotte,30.95401
3/11/2020 12:00,Thimbirigasyaya,30.95401
3/12/2020 12:00,Colombo,30.96341
3/12/2020 12:00,Dehiwala,30.96341
3/12/2020 12:00,Homagama,31.042511
3/12/2020 12:00,Kaduwela,31.354034
3/12/2020 12:00,Kesbewa,30.54544
3/12/2020 12:00,Kolonnawa,30.96341
3/12/2020 12:00,Maharagama,30.96341
3/12/2020 12:00,Moratuwa,30.54544
3/12/2020 12:00,Padukka,30.914581
3/12/2020 12:00,Ratmalana,30.54544
3/12/2020 12:00,Seethawaka,31.58548
3/12/2020 12:00,Sri Jayawardanapura Kotte,30.96341
3/12/2020 12:00,Thimbirigasyaya,30.96341
3/13/2020 12:00,Colombo,31.484528
3/13/2020 12:00,Dehiwala,31.484528
3/13/2020 12:00,Homagama,31.643707
3/13/2020 12:00,Kaduwela,32.095856
3/13/2020 12:00,Kesbewa,30.879059
3/13/2020 12:00,Kolonnawa,31.484528
3/13/2020 12:00,Maharagama,31.484528
3/13/2020 12:00,Moratuwa,30.879059
3/13/2020 12:00,Padukka,31.740387
3/13/2020 12:00,Ratmalana,30.879059
3/13/2020 12:00,Seethawaka,32.66617
3/13/2020 12:00,Sri Jayawardanapura Kotte,31.484528
3/13/2020 12:00,Thimbirigasyaya,31.484528
3/14/2020 12:00,Colombo,30.144073
3/14/2020 12:00,Dehiwala,30.144073
3/14/2020 12:00,Homagama,30.067902
3/14/2020 12:00,Kaduwela,30.230011
3/14/2020 12:00,Kesbewa,29.813995
3/14/2020 12:00,Kolonnawa,30.144073
3/14/2020 12:00,Maharagama,30.144073
3/14/2020 12:00,Moratuwa,29.813995
3/14/2020 12:00,Padukka,29.625519
3/14/2020 12:00,Ratmalana,29.813995
3/14/2020 12:00,Seethawaka,30.06009
3/14/2020 12:00,Sri Jayawardanapura Kotte,30.144073
3/14/2020 12:00,Thimbirigasyaya,30.144073
3/15/2020 12:00,Colombo,30.183136
3/15/2020 12:00,Dehiwala,30.183136
3/15/2020 12:00,Homagama,30.041534
3/15/2020 12:00,Kaduwela,30.483917
3/15/2020 12:00,Kesbewa,29.540558
3/15/2020 12:00,Kolonnawa,30.183136
3/15/2020 12:00,Maharagama,30.183136
3/15/2020 12:00,Moratuwa,29.540558
3/15/2020 12:00,Padukka,29.725128
3/15/2020 12:00,Ratmalana,29.540558
3/15/2020 12:00,Seethawaka,30.615753
3/15/2020 12:00,Sri Jayawardanapura Kotte,30.183136
3/15/2020 12:00,Thimbirigasyaya,30.183136
3/16/2020 12:00,Colombo,32.27835
3/16/2020 12:00,Dehiwala,32.27835
3/16/2020 12:00,Homagama,31.59964
3/16/2020 12:00,Kaduwela,32.049835
3/16/2020 12:00,Kesbewa,31.370148
3/16/2020 12:00,Kolonnawa,32.27835
3/16/2020 12:00,Maharagama,32.27835
3/16/2020 12:00,Moratuwa,31.370148
3/16/2020 12:00,Padukka,30.496124
3/16/2020 12:00,Ratmalana,31.370148
3/16/2020 12:00,Seethawaka,31.542023
3/16/2020 12:00,Sri Jayawardanapura Kotte,32.27835
3/16/2020 12:00,Thimbirigasyaya,32.27835
3/17/2020 12:00,Colombo,28.004547
3/17/2020 12:00,Dehiwala,28.004547
3/17/2020 12:00,Homagama,27.285797
3/17/2020 12:00,Kaduwela,27.54361
3/17/2020 12:00,Kesbewa,27.60611
3/17/2020 12:00,Kolonnawa,28.004547
3/17/2020 12:00,Maharagama,28.004547
3/17/2020 12:00,Moratuwa,27.60611
3/17/2020 12:00,Padukka,26.180328
3/17/2020 12:00,Ratmalana,27.60611
3/17/2020 12:00,Seethawaka,26.674469
3/17/2020 12:00,Sri Jayawardanapura Kotte,28.004547
3/17/2020 12:00,Thimbirigasyaya,28.004547
3/18/2020 12:00,Colombo,30.099762
3/18/2020 12:00,Dehiwala,30.099762
3/18/2020 12:00,Homagama,29.869293
3/18/2020 12:00,Kaduwela,29.826324
3/18/2020 12:00,Kesbewa,29.963043
3/18/2020 12:00,Kolonnawa,30.099762
3/18/2020 12:00,Maharagama,30.099762
3/18/2020 12:00,Moratuwa,29.963043
3/18/2020 12:00,Padukka,29.098785
3/18/2020 12:00,Ratmalana,29.963043
3/18/2020 12:00,Seethawaka,29.17398
3/18/2020 12:00,Sri Jayawardanapura Kotte,30.099762
3/18/2020 12:00,Thimbirigasyaya,30.099762
3/19/2020 12:00,Colombo,29.212982
3/19/2020 12:00,Dehiwala,29.212982
3/19/2020 12:00,Homagama,28.22763
3/19/2020 12:00,Kaduwela,28.625092
3/19/2020 12:00,Kesbewa,28.69931
3/19/2020 12:00,Kolonnawa,29.212982
3/19/2020 12:00,Maharagama,29.212982
3/19/2020 12:00,Moratuwa,28.69931
3/19/2020 12:00,Padukka,26.877045
3/19/2020 12:00,Ratmalana,28.69931
3/19/2020 12:00,Seethawaka,27.572357
3/19/2020 12:00,Sri Jayawardanapura Kotte,29.212982
3/19/2020 12:00,Thimbirigasyaya,29.212982
3/20/2020 12:00,Colombo,29.10379
3/20/2020 12:00,Dehiwala,29.10379
3/20/2020 12:00,Homagama,28.470001
3/20/2020 12:00,Kaduwela,28.426056
3/20/2020 12:00,Kesbewa,28.898712
3/20/2020 12:00,Kolonnawa,29.10379
3/20/2020 12:00,Maharagama,29.10379
3/20/2020 12:00,Moratuwa,28.898712
3/20/2020 12:00,Padukka,27.208282
3/20/2020 12:00,Ratmalana,28.898712
3/20/2020 12:00,Seethawaka,27.32254
3/20/2020 12:00,Sri Jayawardanapura Kotte,29.10379
3/20/2020 12:00,Thimbirigasyaya,29.10379
3/21/2020 12:00,Colombo,29.731964
3/21/2020 12:00,Dehiwala,29.731964
3/21/2020 12:00,Homagama,29.274933
3/21/2020 12:00,Kaduwela,29.399933
3/21/2020 12:00,Kesbewa,29.431183
3/21/2020 12:00,Kolonnawa,29.731964
3/21/2020 12:00,Maharagama,29.731964
3/21/2020 12:00,Moratuwa,29.431183
3/21/2020 12:00,Padukka,28.522003
3/21/2020 12:00,Ratmalana,29.431183
3/21/2020 12:00,Seethawaka,28.784698
3/21/2020 12:00,Sri Jayawardanapura Kotte,29.731964
3/21/2020 12:00,Thimbirigasyaya,29.731964
3/22/2020 12:00,Colombo,29.89975
3/22/2020 12:00,Dehiwala,29.89975
3/22/2020 12:00,Homagama,29.512054
3/22/2020 12:00,Kaduwela,29.636078
3/22/2020 12:00,Kesbewa,29.571625
3/22/2020 12:00,Kolonnawa,29.89975
3/22/2020 12:00,Maharagama,29.89975
3/22/2020 12:00,Moratuwa,29.571625
3/22/2020 12:00,Padukka,28.886078
3/22/2020 12:00,Ratmalana,29.571625
3/22/2020 12:00,Seethawaka,29.131195
3/22/2020 12:00,Sri Jayawardanapura Kotte,29.89975
3/22/2020 12:00,Thimbirigasyaya,29.89975
3/23/2020 12:00,Colombo,30.270782
3/23/2020 12:00,Dehiwala,30.270782
3/23/2020 12:00,Homagama,29.778595
3/23/2020 12:00,Kaduwela,29.977814
3/23/2020 12:00,Kesbewa,29.802032
3/23/2020 12:00,Kolonnawa,30.270782
3/23/2020 12:00,Maharagama,30.270782
3/23/2020 12:00,Moratuwa,29.802032
3/23/2020 12:00,Padukka,29.113556
3/23/2020 12:00,Ratmalana,29.802032
3/23/2020 12:00,Seethawaka,29.48758
3/23/2020 12:00,Sri Jayawardanapura Kotte,30.270782
3/23/2020 12:00,Thimbirigasyaya,30.270782
3/24/2020 12:00,Colombo,30.900421
3/24/2020 12:00,Dehiwala,30.900421
3/24/2020 12:00,Homagama,30.38089
3/24/2020 12:00,Kaduwela,30.828156
3/24/2020 12:00,Kesbewa,30.205109
3/24/2020 12:00,Kolonnawa,30.900421
3/24/2020 12:00,Maharagama,30.900421
3/24/2020 12:00,Moratuwa,30.205109
3/24/2020 12:00,Padukka,29.735382
3/24/2020 12:00,Ratmalana,30.205109
3/24/2020 12:00,Seethawaka,30.539093
3/24/2020 12:00,Sri Jayawardanapura Kotte,30.900421
3/24/2020 12:00,Thimbirigasyaya,30.900421
3/25/2020 12:00,Colombo,30.556
3/25/2020 12:00,Dehiwala,30.556
3/25/2020 12:00,Homagama,29.966156
3/25/2020 12:00,Kaduwela,30.040375
3/25/2020 12:00,Kesbewa,30.208344
3/25/2020 12:00,Kolonnawa,30.556
3/25/2020 12:00,Maharagama,30.556
3/25/2020 12:00,Moratuwa,30.208344
3/25/2020 12:00,Padukka,28.958344
3/25/2020 12:00,Ratmalana,30.208344
3/25/2020 12:00,Seethawaka,29.075531
3/25/2020 12:00,Sri Jayawardanapura Kotte,30.556
3/25/2020 12:00,Thimbirigasyaya,30.556
3/26/2020 12:00,Colombo,30.775055
3/26/2020 12:00,Dehiwala,30.775055
3/26/2020 12:00,Homagama,30.252594
3/26/2020 12:00,Kaduwela,30.700836
3/26/2020 12:00,Kesbewa,30.06607
3/26/2020 12:00,Kolonnawa,30.775055
3/26/2020 12:00,Maharagama,30.775055
3/26/2020 12:00,Moratuwa,30.06607
3/26/2020 12:00,Padukka,29.533844
3/26/2020 12:00,Ratmalana,30.06607
